,Advertiser,Brand,Model,Version,Fuel,Year,Kilometers,Displacement_cm3,Power_hp,Segment,Color,Gear_Type,Number_of_Doors,Stand_Warranty_months,Condition,Photo,Price_EUR,Link,Compared_Price,Address,Urban_Consumption_l_by_100km
165,Professional,Mercedes-Benz,GLC 350,e AMG Line 4-Matic,Hybrid (Gasoline),2017,108000,1991,320,SUV / Off-road,Black,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjJ3bWo1NndzMmkwaDEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.xz5UTYe1HSQOg6yrPZ9XKBhCjC1HvIPitqSaVDMFSco/image;s=0x269;f=webp,41990,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-350-e-amg-line-4-matic-ID8PvPWT.html,Not available,"Avenida 23 Julho de 1833, 145 - 2840-263 Seixal, Arrentela e Aldeia de Paio Pires, concelho Seixal (Portugal)",
166,Professional,Opel,Astra Sports Tourer,1.6 CDTI Dynamic S/S,Diesel,2017,148000,1598,110,Station Wagon,Silver,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InBiOXZiaDJvZm02cjEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.9iFAbrUtZ9b4OMf_1iOOTX0prmzohMdnMkgL3TwUFTk/image;s=0x269;f=webp,16950,https://www.standvirtual.com/carros/anuncio/opel-astra-sports-tourer-1-6-cdti-dynamic-s-s-ID8Pmsal.html,The price is above average.,"Estrada Nacional 4 - 2870- 736 Montijo e Afonsoeiro, concelho Montijo (Portugal)",5.7
167,Professional,Mercedes-Benz,C 200,,Diesel,2019,138000,1597,160,Station Wagon,Black,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InJxdzRkc3ptZ3ZwcC1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.Rq_6NnWIJHjKs5krFhQce_fpG7PgTwc2pQqj-Bjn5sM/image;s=0x269;f=webp,31990,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-ID8PxlIZ.html,The price is within the average.,"Av. Dr. José Maria Cardoso - 3200-202 Lousã e Vilarinho, concelho Lousã (Portugal)",5.8
168,Professional,SEAT,Arona,1.0 TSI Style DSG,Gasoline,2021,46033,999,110,Utility,Black,Automatic,5,36,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im85ZDZwczZsN2VkczEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.n3Al013rUWDF_8hpPPDMELmNnaKF6CKLxib9XUksmGs/image;s=0x269;f=webp,21600,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-style-dsg-ID8PvLjL.html,The price is within the average.,"E.N.125, Parque Exposição e Vendas Guia - 8200-413 Albufeira, concelho Albufeira (Portugal)",
169,Professional,Peugeot,2008,1.2 PureTech Allure,Gasoline,2015,160000,1199,82,SUV / Off-road,Gray,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImtldWVpbGV4emZjbzMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.KkWYXlAB4EDNwIX7sFjbX_toSZxmFxuyLkNUBRffc9o/image;s=0x269;f=webp,11500,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-allure-ID8PoisI.html,The price is within the average.,"AVENIDA 29 DE AGOSTO, Nº 36 TERRUGEM - 2705-866 São João das Lampas e Terrugem, concelho Sintra (Portugal)",6
170,Professional,Mercedes-Benz,CLA 180,d Shooting Brake AMG Line Aut.,Diesel,2020,62596,1461,116,Station Wagon,Gray,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImxqNzdwaG12c2hyYTItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.S9xkqmzsdsC4on9b9mtbqED5TS8NUVf1t7-eQLU_53U/image;s=0x269;f=webp,35490,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-amg-line-aut-ID8PwojT.html,The price is within the average.,"PRACETA VIRGINIA ROSA MENDONÇA LOTE 1 LJ A,B,C - 2690-510 Santa Iria de Azoia, São João da Talha e Bobadela, concelho Loures (Portugal)",
171,Professional,Land Rover,Discovery,2.0 SD4 HSE Lusury Auto,Diesel,2018,63000,1999,240,SUV / Off-road,White,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InhieG55bHB2b2F4dDEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.-wC_XDlrQW2S3kELqEUIEIgRMXscKbCyCVFrVPoWGi0/image;s=0x269;f=webp,53490,https://www.standvirtual.com/carros/anuncio/land-rover-discovery-2-0-sd4-hse-lusury-auto-ID8PnTsU.html,The price is within the average.,"RUA HERMENEGILDO PULQUÉRIO,246 A - 2645-089 Alcabideche, concelho Cascais (Portugal)",
172,Professional,Renault,Kadjar,1.3 TCe Intens,Gasoline,2019,79250,1332,140,SUV / Off-road,Gray,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijg5aW4wNjNmamlzNDMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.ooN4jtnyAYWsHlrR8A58n3Xoh9tGDrPikwhxpgPgM4M/image;s=0x269;f=webp,18990,https://www.standvirtual.com/carros/anuncio/renault-kadjar-1-3-tce-intens-ID8PuAEt.html,The price is below average.,"Rua 25 de Abril S/N - 2855-728 Corroios, Seixal (Portugal)",8
173,Private,VW,Golf,1.4 GTE Plug-in,Hybrid (Gasoline),2016,104000,1395,204,Utility,Gray,Automatic,5,,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjJmbXJyb2U4cnRqcDItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.Ika69zeP2bWmBPNGUp3QeTnBzV9PLjZrSrfQe_bdTzE/image;s=0x269;f=webp,21900,https://www.standvirtual.com/carros/anuncio/vw-golf-1-4-gte-plug-in-ID8PxnHv.html,The price is within the average.,Não disponível,
174,Private,BMW,X3,20 d xDrive,Diesel,2021,16500,1995,190,SUV / Off-road,Silver,Automatic,5,,Used,Não disponível,59000,https://www.standvirtual.com/carros/anuncio/bmw-x3-20-d-xdrive-ID8PpiKS.html,The price is within the average.,Não disponível,
175,Professional,Mercedes-Benz,E 220,,Diesel,2002,276000,2148,143,Sedan,Gray,Automatic,5,36,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InQ2dTlkYXc0YWcxbTItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.rV1HAzNVBcaB348usWo2Acj2a_z7RjvAC5k--Pz1RTA/image;s=0x269;f=webp,5750,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-ID8PyBcN.html,Not available,"Avenida Luís Martins Lugar de Repezes - 3505-562 Viseu, concelho Viseu (Portugal)",8.7
176,Professional,Mercedes-Benz,CLA 180,d Shooting Brake AMG Line,Diesel,2017,158000,1461,109,Station Wagon,White,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjUxdXl0amw4d2FjZC1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.3KJRMGkmz7TMUl9aSbq28DP5TzAjj6DgXaSJbfCMpnY/image;s=0x269;f=webp,23990,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-amg-line-ID8Pyc0I.html,The price is within the average.,"Avenida 23 Julho de 1833, 145 - 2840-263 Seixal, Arrentela e Aldeia de Paio Pires, concelho Seixal (Portugal)",
177,Professional,Abarth,595,1.4 T-Jet Custom MTA,Gasoline,2012,141000,1368,140,City Car,Red,Automatic,3,36,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Inc2eGswcHZpM2Y4aS1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.7UqIt6js0fu9ep8xT2Hxl2uJyzfEJrPNuoMmXoTPeBQ/image;s=0x269;f=webp,14490,https://www.standvirtual.com/carros/anuncio/abarth-595-1-4-t-jet-custom-mta-ID8PxeD6.html,Not available,"Rua Dr. Oliveira Lobo , 623 - 4435-358 Rio Tinto, concelho Gondomar (Portugal)",8.4
178,Professional,Land Rover,Range Rover,2.5 TDi AC,Diesel,1994,155000,2495,113,SUV / Off-road,Green,Manual,3,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InN5MGo3OXBvamxmZDEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.ARMANCRESYN72XwEHzXoD-QLOzWB6dXrcV3rAAiysDs/image;s=0x269;f=webp,21950,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-2-5-tdi-ac-ID8Pz18a.html,Not available,"Rua Pedro Hispano, 985 - 4250-368 Porto, concelho Porto (Portugal)",
179,Professional,Peugeot,3008,1.6 Hybrid Allure Pack e-EAT8,Hybrid (Gasoline),2022,9450,1598,225,SUV / Off-road,White,Automatic,5,36,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImhldjU0bTRrNG9tZDItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.YBaylGj1H8qzdUFGRczaRkkzp9yRlRRTia9O9f7DT54/image;s=0x269;f=webp,39950,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-6-hybrid-allure-pack-e-eat8-ID8PxntH.html,The price is below average.,"Rua Cidade do Porto, nº 50 R/C - 4705-084 Braga, concelho Braga (Portugal)",
180,Professional,Renault,Mégane Break,1.5 dCi Dynamique S,Diesel,2006,248000,1461,105,Station Wagon,Black,Manual,5,36,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im8yNDh5eTF3azRtMTMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.VYi8H78bDWtC9adq0hfrnDuOIPqYGoQF8izY6fRK6wQ/image;s=0x269;f=webp,3800,https://www.standvirtual.com/carros/anuncio/renault-mgane-break-1-5-dci-dynamique-s-ID8Py8Ek.html,The price is within the average.,"Rua do Comercio - 4620-403 Lousada, concelho Lousada (Portugal)",5.8
181,Professional,BMW,120,d,Diesel,2008,170000,1995,177,Convertible,Black,Manual,2,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImpoYnQ3bHJscTBzczEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.81QlCoVJCrjeekYUxdV9Bk3RLEwi2j5I5lP8ghxy5r4/image;s=0x269;f=webp,14500,https://www.standvirtual.com/carros/anuncio/bmw-120-d-ID8Pw0Im.html,The price is within the average.,"N205 33 - 4730-051 Cervães, concelho Vila Verde (Portugal)",
182,Professional,Land Rover,Range Rover Sport,2.0 Si4 PHEV HSE Dynamic Stealth,Hybrid (Gasoline),2020,110000,1997,404,SUV / Off-road,Black,Automatic,5,24,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InBpN3I3a2FsY2w1ajItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.BroWnKLyZqQmNpT37RhwJVUNmOvtrHxirXd4O0RzfSY/image;s=0x269;f=webp,89990,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-sport-2-0-si4-phev-hse-dynamic-stealth-ID8PxLD2.html,The price is above average.,"AV 10 de junho,lote 13,courelas da brava - 2975-403 Quinta do Conde, Sesimbra (Portugal)",
183,Professional,Land Rover,Range Rover Velar,2.0 D,Diesel,2018,159900,1999,180,SUV / Off-road,Gray,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im92aDY5ZTN0OHg1NDItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.ywryIlkYWVBekqLUJgMldSfsZ-DX7uL0hymPP6axRWk/image;s=0x269;f=webp,47500,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-velar-2-0-d-ID8Pt3oP.html,Not available,"Belas - 1070-103 Lisboa, concelho Lisboa (Portugal)",
184,Professional,Renault,Zoe,Intens 50,Electric,2020,21000,,136,Utility,Gray,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImJ5MGx4ZHZxdWt3ci1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.WDL_TasHb7nsO6FE63TQbP33CLatEOfq_jP8RSFcZJc/image;s=0x269;f=webp,25980,https://www.standvirtual.com/carros/anuncio/renault-zoe-intens-50-ID8PuAgH.html,The price is above average.,"Praceta Romeo de Mello Lote A2 Lojas A/B - 2650-046 A-da-Beja Mina de Água, Amadora (Portugal)",
185,Professional,VW,New Beetle,1.6 TDi Design,Diesel,2012,206000,1598,105,Utility,Red,Manual,3,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjRsOGttbGljMWxlNDEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.kHve0_zpxi2A86Z2b2E3eW_dtCqctCKbFcx9X37Cwks/image;s=0x269;f=webp,14000,https://www.standvirtual.com/carros/anuncio/vw-new-beetle-1-6-tdi-design-ID8PyfFE.html,The price is within the average.,"Rua da Funda Nº 49 - Alfena - 4445-120 Alfena, concelho Valongo (Portugal)",5.4
186,Professional,Ford,Kuga,2.0 TDCi 2x4 Titanium,Diesel,2010,280000,1997,140,SUV / Off-road,Gray,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImtoY3Bqb3JpMTVzay1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.xpslQEDP7imvad007fYwtvAAtapjc7WxHIvI80NjIRg/image;s=0x269;f=webp,8998,https://www.standvirtual.com/carros/anuncio/ford-kuga-2-0-tdci-2x4-titanium-ID8PyzGa.html,Not available,"Rua do Mainho Cruzamento Sargento-Mor - 3020-832 Souselas e Botão, concelho Coimbra (Portugal)",6.3
187,Professional,Land Rover,Range Rover Evoque,2.0 D150 R-Dynamic,Diesel,2020,35528,1999,150,SUV / Off-road,Black,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjVycGJ3djVhOW51NTMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.U_SRaah5oyK7c6dQPZZnfznA0mDNPqTfUdlm52JkzYs/image;s=0x269;f=webp,47490,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-d150-r-dynamic-ID8Pxj4i.html,Not available,"Edificio Santogal Av. da República 9023 - 2765 Alcabideche, Cascais (Portugal)",
188,Professional,BMW,318,d Touring,Diesel,2009,224402,1995,143,Station Wagon,Black,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imc4ZG5yaTR2N2xqZzEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.rVPJFRM2sXS_Ir1hqZThE-N9kyjd_Z8uiy5IO657oxE/image;s=0x269;f=webp,13500,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-ID8PsLhn.html,The price is above average.,"Rua Frei Leão de São Tomás n.º 468 - 4785-154 Trofa, concelho Trofa (Portugal)",5.4
189,Professional,Renault,Mégane Sport Tourer,1.5 dCi Intens,Diesel,2018,137000,1461,110,Station Wagon,Blue,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjAwZWcwdHM1bGhnYjItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.W8Ef-OCbRN8Tg3S7FSFny9zdO8wHu1QaflEbtZ1InOQ/image;s=0x269;f=webp,16490,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-dci-intens-ID8PydKw.html,The price is within the average.,"Avenida 23 Julho de 1833, 145 - 2840-263 Seixal, Arrentela e Aldeia de Paio Pires, concelho Seixal (Portugal)",
190,Professional,Mercedes-Benz,C 220,d Station 9G-TRONIC,Diesel,2019,199685,1950,194,Station Wagon,White,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InM5YjM4YWlyZnl6czItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.gWkvgJb3r7cyM5s8HDafQIpGYzrggoiVoY9CKwvLPBw/image;s=0x269;f=webp,31900,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-station-9g-tronic-ID8Pxst7.html,The price is within the average.,"ESTRADA DA GRANJA DO MARQUES N 99 CAMPO RASO - 2710-142 Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), concelho Sintra (Portugal)",5.2
191,Professional,BMW,320,d Coupe M Sport Edition,Diesel,2012,140778,1995,184,Coupe,Black,Manual,2,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjhsbGEycTcyczh0eDItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.VnpTtvUkCRHhN2Mm6FdD5Ms5EZ5hbGorXTYtPThLzP0/image;s=0x269;f=webp,19500,https://www.standvirtual.com/carros/anuncio/bmw-320-d-coupe-m-sport-edition-ID8PxSGy.html,The price is within the average.,"Avenida Engenheiro Duarte Pacheco nº2500-Fracção F - 4445-416 Ermesinde, concelho Valongo (Portugal)",
192,Professional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,2019,80256,1461,116,City Car,Gray,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InBjMzB3bmVyYzd5Yi1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.cbcWoTk-Jbl4qlx_JaRNM77anaB3WP90P2jzp5xvP5E/image;s=0x269;f=webp,33990,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PxiKP.html,The price is above average.,"Alto da Bela Vista  E.N. 249  3 - 2735-307 Cacém e São Marcos, Sintra (Portugal)",
193,Professional,Smart,ForFour,1.0 Prime 71,Gasoline,2016,53031,999,71,Small City Car,Blue,Manual,5,36,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InRyaGllMDhjZ2J3bTEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.KTbWaVk3FnZGlke0av5pBvg656KA3auKm1-jzuoGHZM/image;s=0x269;f=webp,12500,https://www.standvirtual.com/carros/anuncio/smart-forfour-1-0-prime-71-ID8PuBjE.html,The price is within the average.,"R. Marquês de Pombal 390, Trofa - 4785-191 Bougado (São Martinho e Santiago), concelho Trofa (Portugal)",
194,Professional,BMW,116,d Aut. Advantage,Diesel,2020,117523,1496,116,Utility,Black,Automatic,5,24,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InFjbWJobWRybXp3Ny1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.tCSCDxV_LjdALGNxdQahYRCze7sEBWpW67caNmfcF38/image;s=0x269;f=webp,24500,https://www.standvirtual.com/carros/anuncio/bmw-116-d-aut-advantage-ID8PyQ2y.html,The price is within the average.,"Rua de Santo Amaro 55/93 - 4805-524 São Martinho Sande, concelho Guimarães (Portugal)",
195,Private,Mercedes-Benz,C 180,BlueTEC Avantgarde+,Diesel,2016,135000,1598,116,Station Wagon,Black,Manual,5,,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImI3NW82MGw0OTB1YzItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.OaB5VMxbmYv35PORFi9QI8U2W0Ax0ATsRsjjlKyKff8/image;s=0x269;f=webp,22500,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-180-bluetec-avantgarde-ID8PyQje.html,The price is within the average.,Não disponível,5.2
196,Professional,Lexus,ES 300h,Executive+,Hybrid (Gasoline),2019,86824,2487,218,Sedan,Gray,Automatic,4,36,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjJueWszbHZsenA3azItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.DQEuUk42IX89BYCy1ZUMtMdwlYiMSjFxt5FMuNucD9A/image;s=0x269;f=webp,39900,https://www.standvirtual.com/carros/anuncio/lexus-es-300h-executive-ID8PsPKE.html,The price is within the average.,"Avenida 25 de Abril, Santa Marta - Corroios - 2845-547 Amora, Seixal (Portugal)",5
197,Professional,SEAT,Arona,1.0 TSI Style,Gasoline,2018,64000,999,95,SUV / Off-road,Red,Manual,5,18,Used,Não disponível,16990,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-style-ID8Pwzko.html,The price is within the average.,"Edifício Só Barroso | Av. da Independência, nº 3 - 4705-162 Nogueira, Fraião e Lamaçães, concelho Braga (Portugal)",
198,Professional,Peugeot,2008,1.2 PureTech Allure,Gasoline,2021,16231,1199,102,SUV / Off-road,White,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjMyc2Fyam0yb243eTEtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.4vPSt48BPM9FNlZmkbxkBg4pNZdnRoj1LTsQsAsDMes/image;s=0x269;f=webp,25950,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-allure-ID8PwCIX.html,The price is within the average.,"Rua Luís Vaz de Camões, nº7 -  2560-684 Torres Vedras, concelho Torres Vedras (Portugal)",5.2
199,Professional,SEAT,Arona,1.0 TSI Style,Gasoline,2022,51118,999,95,SUV / Off-road,White,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijh5NzZ2d3IxYmlydjItU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.4RfUMEKVvDYFRqJ3RBymOpMisuk29ZvRIb9KgL_E4rw/image;s=0x269;f=webp,20000,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-style-ID8Pyfa9.html,The price is above average.,"Av. 25 de Abril nº51 Porto Alto - 2135-148 Samora Correia, Benavente (Portugal)",
200,Professional,Alfa Romeo,Stelvio,2.2 D Sprint Q4 AT8,Diesel,2022,19000,2143,190,SUV / Off-road,Gray,Automatic,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjU5Y2VyN2R2b2E0dy1TVERWVExQVCIsInciOlt7ImZuIjoiNm1nandscDdrZ2RiMi1TVERWVExQVCIsInMiOiIxNiIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.73QP-pjbFBtkvJ6R5IPtZGW6OvaIVk2hcNSrFGw5GPI/image;s=0x269;f=webp,49900,https://www.standvirtual.com/carros/anuncio/alfa-romeo-stelvio-2-2-d-sprint-q4-at8-ID8PyGDC.html,The price is within the average.,"Estrada Nacional 125, Km 99 - 8005-412 Faro (Sé e São Pedro), concelho Faro (Portugal)",
201,Professional,Renault,Clio,0.9 TCe Zen,Gasoline,2018,84000,898,90,City Car,Gray,Manual,5,18,Used,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjRiY2dtZXAydmNpbzMtU1REVlRMUFQiLCJ3IjpbeyJmbiI6IjZtZ2p3bHA3a2dkYjItU1REVlRMUFQiLCJzIjoiMTYiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.AqI_79ykgPvnoPEo9eOenKJC8sbbD9ONV1ys17Pa5s0/image;s=0x269;f=webp,13990,https://www.standvirtual.com/carros/anuncio/renault-clio-0-9-tce-zen-ID8Pu1Ug.html,The price is within the average.,"Avenida 23 Julho de 1833, 145 - 2840-263 Seixal, Arrentela e Aldeia de Paio Pires, concelho Seixal (Portugal)",
